,0
MHGLZABCt,
MHGLZtev,
NDERSVteb,0.0
NFDACOXDhc,
NFDACtep,
NFDLAChc,
NFDLACtep,
OXYPR7tehv,
OXYPthc,
OXYPtepv,
PROFVSCOAhc,12.2005521
PROFVShc,
PTVSTGLUChc,
PTVSTLAChc,
PTVSTLACtev,
PTVSTM3eb,0.0
PTVSTM3hc,
PTVSThc,
PTVSTtu,10.29736037
PVSATPtu,0.0
PVSGLUChc,
PVSGLUCteb,0.0
PVSHtu,
PVSOATPtu,10.29736037
NFDACitr,
ACMPGLUTitr,
NAPQIhr,
UDPRIBc,
GLYitr,
PAPitr,
13DMTitr,
15DMTitr,
ATVACIDitr,
ATVLACitr,
31DMTitr,
AM1CCSitr,
LST4EXPitr,
RSVitr,
TRIPVSitr,
SMVACIDitr,
PTVSTitr,
AM1CSAitr,
1A25HVITD2tm,
EX_C13856_e,
EX_M02956_e,
EX_M00241_e,
EX_M00003_e,
EX_M00010_e,
EX_M00017_e,
EX_M00021_e,
EX_M00260_e,
EX_M00265_e,
EX_M01207_e,
EX_M02613_e,
EX_M03045_e,
EX_M03051_e,
EX_M03153_e,
EX_M02561_e,
EX_M02909_e,
EX_M03117_e,
EX_M01872_e,
EX_hnifedipine_e,
EX_M02449_e,
EX_M02451_e,
EX_adpman_e,
FBP26,12.73942272
FCLTm,10.2431962
FCOAH2,
FE2tm,
FOLR2,
FOLt2_1,10.02878761
FPGS3m,11.11065311
FPGS6,11.11065311
FPGS8,11.11065311
FPGS9m,11.11065311
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,
FUCACGALFUCGALACGLCGALGLUSIDEtg,
FUCACNGALACGLCGALGLUSIDEtg,
FUCASE2e,
FUCASEly,10.11338914
FUCFUC12GAL14ACGLCGALGLUSIDEte,
FUCFUC12GAL14ACGLCGALGLUSIDEtg,
FUCFUCGALACGLCGALGLUSIDEte,
FUCFUCGALACGLCGALGLUSIDEtg,
FUCGAL14ACGLCGALGLUSIDEte,
FUCGAL14ACGLCGALGLUSIDEtg,
FUCGALFUCGALACGLCGALGLUSIDEte,
FUMm,11.56362666
FUMSO3tm,0.0
FUMTSULtm,0.0
FUT11g,0.0
FUT12g,0.0
FUT14g,0.0
FUT17g,0.0
FUT18g,0.0
FUT33g,
FUT34g,
FUT35g,
FUT910g,
FUT92g,
FUT93g,
FUT95g,
FUT98g,
G14T18g,12.2423209
G14T19g,12.2423209
G14T3g,12.2423209
G14T4g,12.2423209
G3PD2m,10.87518484
G5SADrm,
G6Pter,0.0
GAL3ST11,
GAL3ST12,
GALASE11ly,12.1465237
GALASE14ly,12.1465237
GALASE18ly,12.1465237
GALASE3ly,12.1465237
GALASE5ly,12.1465237
GALASE6ly,12.1465237
GALC,10.68474631
GALFUC12GAL14ACGLCGALGLUSIDEte,
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,
GALGALGALTHCRMte,
GALGLUSIDEtg,
GALGLUSIDEtl,
GALGT1,
GALGT4,
GALNTg,11.59168021
GALOR,11.69599167
GALTg,9.799345529
GAMt1r,11.93074373
GAMYe,
GAO1,10.02170287
GAO2,10.02170287
GAO2g,10.02170287
GASNASE3ly,0.0
GBAl,
GCALDDm,13.8266923
GCC2am,10.25494039
GCC2bim,10.25494039
GCC2cm,10.25494039
GCCbim,10.25494039
GCCcm,10.25494039
GCHOLAt,
GCHOLAtx,
GCNTg,0.0
GD1B2tg,
GD1Ctg,
GDPtg,
GGH_10FTHF5GLUe,0.0
GGH_10FTHF5GLUl,0.0
GGH_10FTHF6GLUe,0.0
GGH_10FTHF6GLUl,0.0
GGH_10FTHF7GLUe,0.0
GGH_5DHFe,0.0
GGH_5DHFl,0.0
GGH_5THFe,0.0
GGH_6DHFe,0.0
GGH_6THFe,0.0
GGH_6THFl,0.0
GGH_7DHFe,0.0
GGH_7DHFl,0.0
GGH_7THFl,0.0
GGNG,11.87592191
GGT_L,
GGT5r,9.814483505
GGT6,
GHMT3,9.701245159
GLACO,11.6549622
GLACter,
GLBRAN,10.56376435
GLCAASE1ly,10.85840326
GLCAASE5ly,10.85840326
GLCAE1g,
GLCAE2g,9.687099829
GLCAT2g,10.68757699
GLCAT3g,10.68757699
GLCAT9g,10.2846047
GLCATg,10.87914608
GLCMter,
GLCNACASE1ly,10.17667899
GLCNACASE2ly,10.17667899
GLCNACASE3ly,10.17667899
GLCNACASE4ly,10.17667899
GLCNACT1g,11.42719384
GLCNACT3g,11.42719384
GLCNACT4g,11.42719384
GLCt1,11.93074373
GLCt2_2,
GLCtg,11.93074373
GLCURter,
GLCURtly,9.886907869
GLDBRAN,10.68078097
GLNLASEer,
GLNSERNaEx,10.04554607
GLNTHRNaEx,10.04554607
GLNtN1,
GLU5Km,10.51013416
GLUCYS,9.779987912
GLUDC,
GDHm,12.66811194
GLUDym,12.66811194
GluForTx,
GLUNm,12.11593729
GLUt2m,11.00986768
GLUt7l,
GLUTCOADHm,9.80198711
GLUtr,
GLUVESSEC,
GLXtm,
GLYATm,0.0
GLYBtm,
GLYC3Ptm,
GLYCLTDy,11.59508313
GLYCtm,
GLYCTO1p,
GLYKm,0.0
GLYOXm,11.50606833
GLYtp,
GP1CALPHAte,
GP1Cte,
GP1Ctg,
GPIAT,
GPIMTer_U,
GQ1BALPHAtg,
GQ1Bte,
GRTTx,10.62969418
GSNt,11.4171518
GSNt4,
GSNtl,0.0
GTHOr,11.16281721
GTHPe,13.40672895
GTHRDt,
GTHRDtr,
GTMLTe,
GUACYC,0.0
GUAD,
H2ETer,0.0
H2MTer_U,0.0
H2O2tly,
H2O2tn,
H2O2tp,
H2Otly,
H2Otm,
H2Otn,
H2Otp,
H3ETer,0.0
H5MTer_U,0.0
H6_ET2er,10.4858889
H6_ETer,0.0
H6MTer_U,0.0
H7_ETer,0.0
H7MTer_U,0.0
H7_TAer,9.86676559
H8TAer,9.86676559
HACD1m,13.24696209
HAS2,
HDCAter,
HDCEAt,
HEX10,13.19261797
HEXCCOAtx,
HGNTOR,
HIBDm,
HISTASE,0.0
HISTAtu,9.703044133
HIStiDF,
HIStN1,
HKt,
HKYNH,0.0
HMGCOAS,10.71042413
HOXG,11.12476927
HPCLx_1,
HPDCACRNt,9.919275019
HPDCAt,
HPYRDC,
HPYRRy,11.59508313
HRETNtn,
HS1ly,10.49103118
HS3ly,10.49103118
HS4ly,10.49103118
HSAT1ly,
HSAT4ly,
HSD11B1r,
HSD11B2r,
HSD17B1,0.0
HSD17B2r,
HSD3A2r,
HSD3B11r,
HSD3B13r,
HSD3B2r,
HSPGtly,
Htg,
Htr,
HYPOE,
ICDHxm,10.2351598
ICDHym,12.9099006
IDOAASE1ly,9.564264591
IDOAASE2ly,9.564264591
ILEtec,0.0
INSt4,
IPDDIx,11.54167273
It,
ITCOAL1m,11.35727279
KDNH,
KHK3,0.0
KSII_CORE2t,
KSII_CORE4tly,
Kt3g,11.10768542
KYN,0.0
KYNAKGAT,
LCADm,13.8266923
LCAT1e,9.698249101
LDH_Lm,14.08616184
LEUKTRA4t,
LEUKTRD4tr,
LEUt4,12.38196149
LEUt5m,
LEUtec,0.0
LFORKYNHYD,0.0
LGNCt,
LINKDEG4ly,
L_LACDcm,
L_LACtm,10.76399968
LNELDCCPT1,11.45543701
LNELDCCPT2,0.0
LNELDCCRNt,9.919275019
LNELDCt,
LNLNCACPT1,11.45543701
LNLNCACPT2,0.0
LNLNCACRNt,9.919275019
LNLNCGCPT1,11.45543701
LNS14DM,
LNSTLSr,12.03720655
LPCHOLt,
LPCOXp,0.0
LPS,9.98832086
LPS2e,
LPS3,12.95026073
LRAT,
LSTO2r,9.904042096
LTA4H,11.58940391
LTD4DP,
LYSOXp,
LYSt5r,10.80917179
LYStip,
MACOXO,10.69771252
MAGt,
MALSO3tm,0.0
MALSO4tm,0.0
MALTSULtm,0.0
MAOLNOR,11.92817258
MAOX,0.0
MCCCrm,10.26602555
MCD,9.599173608
MCDm,9.599173608
MCITS,
MDHm,13.06298414
ME2,10.05835086
MEOHtly,
MEPIVESSte_cho,
MERCPLACCYSt,
METLEUex,11.05018782
METt4,13.04673093
MEVK1x,9.457271147
MGCHrm,9.551988081
MGSA,
MI13PP,
MI14P4P,
MI14Ptn,
MI1PS,10.27332695
MI34PP,11.17727013
MINOHPtn,
MLTG1,
MLTG1e,
MLTG1ly,12.0474572
MMSAD3m,10.95345266
MTAP,0.0
MTHFDm,10.56259333
MTHGXLt,
N2M2NMASNtly,
N4Tg,
NACASPtm,
NACHEX11ly,10.61622316
NACHEX12ly,11.25117013
NACHEX14ly,11.25117013
NACHEX15ly,11.25117013
NACHEX18ly,10.61622316
NACHEX19ly,11.25117013
NACHEX21ly,11.25117013
NACHEX22ly,11.25117013
NACHEX23ly,11.25117013
NACHEX24ly,11.25117013
NACHEX2ly,11.25117013
NACHEX4ly,10.61622316
NACHEXA14ly,10.61622316
NACHEXA16ly,10.61622316
NACHEXA17ly,10.61622316
NACHEXA19ly,10.61622316
NACHEXA1ly,10.61622316
NACHEXA22ly,10.61622316
NACHEXA6ly,10.61622316
NACHEXA8ly,10.61622316
NADHtpu,
NADPHtxu,
NADPN,
NADPNe,0.0
NAGA2ly,10.19238683
NAGAly,10.19238683
NAGLCAly,
NAHCO3_HCLt,
NaKt_1,14.47740906
NAt,
NAt5,10.95855097
NAtx,
NCAMUP,
NCKt,0.0
NCNt,0.0
NDP10ex,11.12980271
NDP3ex,11.12980271
NDP6,9.452659226
NDP7er,11.62416613
NDP7ex,11.12980271
NDPK10,10.66320293
NDPK10n,10.14741723
NDPK1m,11.01035844
NDPK1n,10.14741723
NDPK2n,10.14741723
NDPK3n,10.14741723
NDPK5m,11.01035844
NDPK5n,10.14741723
NDPK6n,10.14741723
NDPK8m,11.01035844
NDPK8n,10.14741723
NH4t3r,
NKCCt,11.13466337
NMNATm,
NMNATn,
NMNAT,0.0
NMNS,12.35924874
NMNtn,
NNATn,
NNMT,0.0
NORANMT,
NOS1,0.0
NOt,
NP1,9.752863218
NPTHLte,
NRPPHRSFt,
NRPPHRt4_2_r,
NRPPHRtu,0.0
NRPPHRVESSEC_1,0.0
NTD2e,0.0
NTD4l,10.27453407
NTD5l,10.27453407
NTD7l,10.27453407
NTP3e,11.12980271
NTPP10,9.992589664
NTPP9,9.992589664
O2St,
O2Stx,
O2tm,
O2tp,
OAGD3te,
OAGD3tg,
OAGT3te,
OAGT3tg,
OCDCAt,0.0
OCDCEAt,0.0
OCOAT1m,10.64790978
OCTAt,
ODECOAtx,
OIVD1m,10.35308919
OIVD3m,10.35308919
ONPTHLte,
OPAH,10.4455931
ORETNF2,
ORETNtn,
ORETNtn2,
ORNt3m,0.0
ORNTArm,11.6597941
ORPT,0.0
OXAHCOtex,9.881818967
P45011A1m,
P45011B11m,
P45011B12m,
P45017A1r,0.0
P45019A2r,
P4501B1r,0.0
P45021A2r,
P45027A12m,10.8292602
P45027A16m,10.8292602
P45027A1m,10.8292602
P4502C19,
P4502C9,
P4502C93,
P4502C94,
P4502F1,
P45039A1r,
P4503A43r,
P4503A5,
P4503A7r,
P4504B1r,
P4504F121r,
P4508B13r,
P450SCC1m,
P5CDm,10.801185
P5CRxm,0.0
PA_HStg,
PA_HStn,
PACCOAL,
PAFH,0.0
PAFHe,
PAFS,
PAIL4P_HStn,
PAN4PP,
PCHOL_HStg,
PCHOLPm_hs,9.4733572
PCLAD,
PCm,10.34823595
PCt,10.35567385
PI3P3Pn,
GCPNn,0.0
PDX5POi,0.0
PE_HSter,
PE_HStm,
PEAMNO,11.92817258
PEFLIPm,11.75474758
PEPCK_re,
PEPCKm,0.0
PEt,
PETOHMm_hs,0.0
PETOHMr_hs,0.0
PFK26,12.73942272
PGDIr,11.89506257
PGESr,11.37971697
PGISr,0.0
PGS,0.0
PGSr,0.0
PHACCOAGLNAC,
PHCDm,10.801185
PHEtec,0.0
PHETHPTOX2,
PI345P3P,12.53724021
PI345P3Pn,12.53724021
PI345P5Pn,
PI3P5K,12.11112788
PI45P3Kn,
PI45P4P,
PI45P5Pn,
PI45PLC,12.35361343
PI4P3K,11.24016426
PI4P5K,12.54059248
PI4P5Kn,
PI4PP,
PI5P3K,11.24016426
PI5P4K,12.54765299
PRODt2r,10.158153
PROSTGD2t,0.0
PROSTGE1t3,0.0
PIK3,11.24016426
PIK3n,
PIK4,12.54765299
PIK5,12.11112788
PMEVKx,10.52932038
PMI12346PHn,11.6980582
PMTCOAtx,
PNTOt5_1,10.32059027
PPAn,
PPAtr,
PPAtm,
PPItx,
PRAGSr,10.60956354
PRDX,13.74696791
PRGNLONEtm,
PRISTANALtx,
PROSTGF2t,
PROSTGH2t,
PROSTGI2tr,
PSDm_hs,11.34428171
PSSA1_hs,11.4592121
PSSA2_hs,10.54276772
PSt3,
PTDCACRNCPT1,11.45543701
PTDCACRNt,9.919275019
PTDCAt,
PTE2x,9.708730191
PTE3x,
PTHPS,0.0
PTRCAT1,14.07270487
PYAM5PO,0.0
PYDXDH,0.0
PYRt2m,10.76399968
RADH,
RADH4,
RAHY,
RAtn,
RBTt,
RDH3,
RDH3a,10.82659132
RETFAt2,
RETH,0.0
RETH1,
RETH1e,
RETH2,
RETI1,
RETI2,
RETI3,
RETNGLCt,
RETNGLCt2,
RETNt,
RETNtr,
RIBFLVt3,
RTOTAL2t,
RTOTAL3CRNCPT1,11.45543701
RTOTAL3CRNt,9.919275019
RTOTALt,
Rtotaltl,
S23T2g,11.44267889
S23T4g,11.44267889
S2L2FN2M2MASNtly,
S2T2g,0.0
S2TASE4ly,
S3T1g,
S3T2g,
S3T3g,0.0
S3TASE1ly,
S3TASE2ly,
S4T1g,9.791366045
S4TASE5ly,0.0
S6T16g,0.0
S6T17g,0.0
S6T19g,9.454803411
S6T22g,0.0
S6T23g,0.0
S6TASE10ly,9.895090223
S6TASE12ly,12.5249911
S6TASE13ly,12.5249911
S6TASE18ly,12.5249911
S6TASE19ly,12.5249911
S6TASE20ly,12.5249911
S6TASE22ly,9.895090223
S6TASE23ly,12.5249911
S6TASE4ly,9.895090223
S6TASE7ly,9.895090223
S6TASE9ly,9.895090223
SACCD4m,0.0
SAMHISTA,0.0
SARCOXp,0.0
SARCStex,
SARCStm,
SARDHm,0.0
SBPP1er,9.631715171
SCP21x,11.79652882
SCP22x,11.79652882
SCPx,11.79652882
SERALANaEx,10.60231059
SERCYSNaEx,10.60231059
SERDGLNexR,12.37007518
SERDGLYexR,12.37007518
SERGLNexR,12.37007518
SERGLNNaEx,10.04554607
SERHL,
SERPT,10.18214709
ST3GAL62g,0.0
SERt4,13.04673093
SERtp,
SIAASE3ly,9.895090223
SIAASEly,9.895090223
SIAT4Bg,10.52936985
SIAT9g,9.60852237
SK_citr__L_c,
SK_pre_prot_r,
SLDx,12.78620118
SMPD3l,11.09293641
SMPD4,0.0
SO4CLtex2,9.919134
SO4HCOtex,9.881818967
SO4OXAtex2,9.919134
SOAT12,9.967857834
SPC_HSt,
SPH1Pte,
SPHGNtr,
SPHMDAc,
SPHMYLNtl,
SPHS1Pte,
SPHS1Ptr,
SPODMm,14.78581945
SPODMn,13.07216966
SPODMx,13.07216966
SPRMS,11.21812654
SPTix,
ST6GALNAC24,0.0
ST6GALNAC61,0.0
ST8SIA11,0.0
ST8SIA54g,
ST8SIA55g,
STRDNCCPT2,0.0
STRDNCCRNt,9.919275019
STS1r,9.806969672
SUCCtm,0.0
SUCCt4_2,
SUCOAS1m,11.35727279
SUCOASm,10.84380336
SUCRe,
TAGt,
TAURtcx,11.73043886
TCHOLAt2,
TCHOLAte,
TCHOLAtx,
TCYNTt,
TDCHOLAte,
TDP,
TETPENT3COAtx,
TETPENT3CPT2,0.0
TETPENT3CRNt,9.919275019
TETPENT3t,
TETPENT6CPT2,0.0
TETPENT6t,
TETTET6COAtx,
TETTET6CPT1,11.45543701
TETTET6CRNt,9.919275019
TETTET6t,
THBPT4ACAMDASE,10.62968031
THFt2_1,10.02878761
THFtl,
THMP,
THMPPtm_cho,
THP2Ctp,
THRALANaEx,10.60231059
THRASNNaEx,10.04554607
THRGLNexR,12.37007518
THRt4,13.04673093
THYMDt1,11.4171518
THYMt,0.0
THYOXt2,
TMDPP,10.1228935
TMDPPK,
TMNDNCCPT2,0.0
TOLBUTAMIDEte,
TRDR,11.83770798
TRDR3,11.83770798
TREH,
TREHe,
TRIODTHYt,9.877406773
TRIODTHYt2,
TRIOK,
TS3,
TXA2te,
TXASr,0.0
TYMSFt,
TYMSULT,9.65486042
TYR3MO2,
TYRCBOX,
TYRDOPO3,
TYRt,
TYRt4,
TYRTAim,12.19612684
UDPDOLPT_L,0.0
UDPG1P,
UDPGLCAter,9.991385468
UGALNACtg,9.451669584
UGLCNACtg,0.0
UGT1A3r,
UGT1A5r,
UGT1A5r2,
UGT1A7r,
UMPK2,12.22107625
UMPK2n,12.22107625
UMPK3n,12.22107625
UMPK5n,12.22107625
UMPK6,12.22107625
UPPN,
URAt,0.0
URATEtx,
URIDK2m,0.0
URIK1,11.09709669
URIt4,
Uritl,0.0
VACCt,
VALt4,
VALt5m,
VALTAim,10.35509442
VALtec,0.0
VD3,
VLCS2r,0.0
VLCSr,
WHDDCAte,
WHHDCAte,
WHTSTSTERONEte,
XANDp,
XANtx,
XAO2x,
XOL7AONEtr,
XOLEST2te,
XOLTRI24tc,
XOLTRI27tc,
XOLTRI27te,
XSERtg,
XYLTD_D,
XYLtly,
EX_ctp_e,
EX_dtmp_e,
EX_fad_e,
EX_fald_e,
EX_g1p_e,
EX_HC01104_e,
EX_HC01441_e,
EX_HC01444_e,
EX_HC01609_e,
EX_cpppg1_e,
EX_HC01700_e,
EX_HC02161_e,
EX_itp_e,
EX_prpp_e,
EX_pydx5p_e,
r0002,
GDRm,11.16281721
DPCOAKm,11.36247764
CPS_m,
r0047,10.46361975
r0051,9.86901057
ALR,
r0068,
ALATA_Lm,0.0
r0084,12.9099006
r0085,10.08777783
r0093,
r0097,
PYK3,
r0145,0.0
PYK4,
r0157,
r0170,12.35519207
r0809,
r0173,14.08616184
r0179,
r0186,
r0191,12.88855949
r0193,0.0
r0196,11.55141439
r0205,10.87518484
r0210,9.916327274
r0221_1,
DHFRim,
DURADx,
r0239,
ALCD19y,11.69599167
r0280,
r0281,
r0283,
r0308,12.00964374
r0317,12.61731809
r0321,10.2093452
r0331,
r0340,
r0357,13.19261797
r0360,13.19261797
r0363,13.19261797
r0364,13.19261797
r0365,
ADADir,0.0
r0380,
r0385,9.468958627
r0386,9.468958627
PYDXO_1,0.0
NAPRT,0.0
r0393,13.8266923
XAO2,
r1003,
AGPOP,
r0423,12.9099006
r0424,12.9099006
r0426,12.61731809
r0431_1,0.0
r0432_1,0.0
r0440,0.0
r0443,0.0
r0444,0.0
r0450,
DGNSK,10.02657974
r0466_1,
RNTR3,10.42268247
RNTR4,10.42268247
XAND,
XAO,
r0509,11.60408152
r0510,13.00970596
r0512,
r0517,11.55141439
FTHFCLm,
r0525,0.0
NMNDA,
DUTCP,0.0
CYSAMO_cho,10.01471799
r0541,9.80198711
ALDD19xr,0.0
ALDD19x_P,0.0
r0548,0.0
BETALDHy,10.5457746
r0555,10.74291544
r0560,10.7989507
DHRT_ibcoa,10.35308919
r0575,12.35519207
APNPT,11.44314427
r0587,0.0
PTPATim,11.36247764
r0595,10.80380314
r0596,9.720042434
r0603,10.77313021
r0604,10.35308919
r0611,12.88855949
HPROym,0.0
ACACT4m,11.8535092
r0636,0.0
ACOAR5m,9.592739193
ACACT6m,11.8535092
r0641,9.814483505
r0643,13.8266923
r0649_1,9.814483505
r0651,0.0
r0652_1,9.592739193
r0655,11.81357631
ECOAH5m,0.0
r0673,0.0
r0686,10.801185
r0707,0.0
r0714_1,0.0
r0715,0.0
HACD6p,0.0
r0720_1,0.0
HACD5m,0.0
HACD4m,0.0
HACD4p,0.0
ECOAH4m,0.0
r0732,11.8535092
r0733,0.0
ACOAR4m,9.592739193
r0739,11.75056003
r0741,10.8292602
r0747,
r0752,0.0
r0753,0.0
r0754,0.0
r0757,0.0
5HOXINDACTOX,13.8266923
r0779,9.720042434
r0783,12.40116862
ACOAR2m,9.592739193
r0795,
r0796,
r0813,0.0
r0817,9.904591932
r0818,
SUCFUMtm,0.0
r0826,
r0834,0.0
r0835,0.0
NH4tm,
r0853,
r0860,
r0871,
r0879,
r0881,
r0886,
r0911,
CITtcm,11.02135223
r0927,
r0931,
r0934,11.73043886
r0946,
r0950,
r0961,
r0968,
r0970,
r0973,
PNTOt4,
r0990,
r0993,0.0
r0995,9.919275019
r0998,
r0999,
r1000,
r1006,
r1011,
r1012,
r1015,
r1018,
r1019,
r1020,
r1024,
r1025,
r1026,
r1030,
CHOLESTTDe,
r1052,
r1078,
r1106,
r1109,
r1116,
r1135,
r1146,
AKGICITtm,11.02135223
OBDHm,9.468958627
DUTUP,11.09709669
r1159,
r1165,9.967857834
r1166,9.967857834
r1168,9.967857834
r1169,9.967857834
r1171,9.967857834
r1172,10.89375285
r1174,10.89375285
r1181,10.89375285
r1183,10.89375285
r1255,13.02973104
r1257,13.02973104
r1259,13.02973104
r1299,
r1301,
r1302,
r1303,
r1318,
r1367,
r1368,
r1377,
r1380,12.40116862
r1391,10.68078097
r1401,
r1411,
HISt2m,
GLY3Pt,
METtm,
thr_mt,
r1444,11.72369307
r1446,11.72369307
r1447,11.72369307
r1451,11.72369307
r1454,10.76399968
r1457,
r1459,
r1472,
r1474,0.0
r1477,0.0
r1481,11.8535092
r1500,
r1501,
r1512,
r1514,10.35567385
r1516,10.35567385
r1517,10.35567385
r1521,10.35567385
r1522,10.35567385
r1523,10.35567385
r1527,10.35567385
r1529,10.35567385
r1532_1,12.07935767
HCO3_2NAt,0.0
r1544,11.05018782
r1546,11.05018782
r1551,11.05018782
r1559,11.05018782
r1563,11.05018782
r1566,11.05018782
r1569,11.05018782
r1570,11.05018782
r1573,11.05018782
r1574,11.05018782
r1575,11.05018782
r1576,11.05018782
r1580,11.05018782
r1583,11.05018782
r1592,11.05018782
r1596,11.05018782
r1598,11.05018782
r1599,11.05018782
r1600,11.05018782
r1602,11.05018782
r1605,11.05018782
r1606,11.05018782
r1607,11.05018782
r1608,11.05018782
r1609,11.05018782
r1614,11.05018782
LEUPHELAT2tc,11.05018782
r1625,11.05018782
r1627,11.05018782
r1628,11.05018782
r1633,11.05018782
r1635,11.05018782
r1636,11.05018782
r1638,11.05018782
r1639,11.05018782
r1640,11.05018782
r1642,11.05018782
r1643,11.05018782
VALLAT1tc,11.05018782
r1646,11.05018782
r1650,11.05018782
r1651,11.05018782
r1653,11.05018782
r1654,11.05018782
r1655,11.05018782
r1656,11.05018782
r1658,11.05018782
r1660,11.05018782
r1662,11.05018782
r1664,9.959781668
r1665,9.959781668
r1668,9.959781668
r1669,9.959781668
r1670,9.959781668
r1672,9.959781668
r1675,9.959781668
r1677,9.959781668
r1679,9.959781668
r1681,9.959781668
r1682,9.959781668
r1683,9.959781668
r1684,9.959781668
r1687,9.959781668
r1690,9.959781668
r1691,9.959781668
r1695,9.959781668
r1698,9.959781668
r1702,9.959781668
r1708,9.959781668
r1711,9.959781668
r1713,9.959781668
r1715,9.959781668
r1716,9.959781668
r1720,9.959781668
r1721,9.959781668
r1725,9.959781668
r1728,9.959781668
r1730,9.959781668
r1733,9.959781668
r1734,9.959781668
r1735,9.959781668
r1737,9.959781668
r1738,9.959781668
r1739,9.959781668
r1740,9.959781668
r1741,9.959781668
r1742,9.959781668
r1743,9.959781668
r1749,9.959781668
r1751,9.959781668
r1756,9.959781668
r1757,9.959781668
r1759,9.959781668
r1760,9.959781668
r1761,9.959781668
r1765,9.959781668
r1767,9.959781668
r1769,9.959781668
r1770,9.959781668
r1772,9.959781668
r1773,9.959781668
r1775,9.959781668
r1776,9.959781668
r1777,9.959781668
r1780,9.959781668
r1782,9.959781668
r1785,9.959781668
r1787,9.959781668
r1788,9.959781668
r1800,9.959781668
r1801,9.959781668
r1803,9.959781668
r1807,9.959781668
r1808,9.959781668
r1810,9.959781668
r1812,9.959781668
r1813,9.959781668
r1815,9.959781668
r1816,9.959781668
r1819,9.959781668
r1825,9.959781668
r1826,9.959781668
r1828,9.959781668
r1831,9.959781668
r1834,9.959781668
r1835,9.959781668
r1843,9.959781668
r1844,9.959781668
r1850,9.959781668
r1852,9.959781668
r1856,9.959781668
r1859,9.959781668
r1862,9.959781668
r1863,9.959781668
r1866,9.959781668
r1871,9.959781668
r1872,9.959781668
r1873,9.959781668
r1879,9.959781668
r1883,9.959781668
r1884,9.959781668
r1886,9.959781668
r1888,9.959781668
r1891,9.959781668
r1894,9.959781668
r1895,9.959781668
r1896,9.959781668
r1897,9.959781668
r1902,9.959781668
r1906,9.959781668
r1909,9.959781668
r1911,9.959781668
r1913,9.959781668
r1914,9.959781668
r1915,9.959781668
r1917,9.959781668
r1919,9.959781668
r1922,9.959781668
r1923,9.959781668
r1924,9.959781668
r1926,9.959781668
r1929,9.959781668
r1930,9.959781668
r1931,9.959781668
r1933,9.959781668
r1934,9.959781668
r1936,9.959781668
r1937,9.959781668
r1938,9.959781668
r1939,9.959781668
r1941,9.959781668
r1942,9.959781668
r1943,9.959781668
r1946,9.959781668
r1947,9.959781668
r1950,9.959781668
r1952,9.959781668
r1953,9.959781668
r1955,9.959781668
r1956,9.959781668
r1958,9.959781668
r1959,9.959781668
r1960,9.959781668
r1966,9.959781668
r1968,9.959781668
r1969,9.959781668
r1971,9.959781668
r1973,9.959781668
r1975,9.959781668
r1977,9.959781668
r1978,9.959781668
r1979,9.959781668
r1982,9.959781668
r1988,9.959781668
r1990,9.959781668
r1991,9.959781668
r1992,
r1993,
r1994,
r1995,
r1996,
r1998,
r1999,
r2002,
r2006,
r2008,
r2009,
r2010,
r2012,
r2015,
r2019,
r2020,
r2022,
r2024,
r2027,
r2028,
r2029,
r2034,
r2037,
r2042,
r2043,
r2044,
r2045,
r2052,
r2053,
r2054,
r2057,
r2059,
r2061,
r2062,
r2064,
r2066,
r2069,
r2070,
r2079,10.76399968
r2082,10.76399968
r2083,10.76399968
r2091,10.76399968
r2095,10.76399968
r2097,10.76399968
r2098,10.76399968
r2099,10.76399968
r2102,10.76399968
r2103,10.76399968
r2105,10.76399968
r2107,10.76399968
r2109,10.76399968
r2110,10.76399968
r2112,10.76399968
r2116,10.76399968
r2117,10.76399968
r2118,10.76399968
r2119,10.76399968
r2124,10.76399968
r2127,10.76399968
r2128,10.76399968
r2129,10.76399968
r2131,10.76399968
r2132,10.76399968
r2136,
r2140,
r2142,
r2143,
r2144,
r2145,
r2147,
r2148,
r2152,
r2154,
r2155,
r2156,
r2157,
r2158,
r2160,
r2161,
r2162,
r2163,
r2168,
r2169,
r2170,
r2171,
r2174,
r2180,
r2181,
r2182,
r2183,
r2184,
r2185,
r2186,
r2187,
r2188,
r2190,
r2194,
r2197,
r2198,
r2200,
r2203,
r2207,
r2208,
r2209,
r2214,
r2216,
r2218,
r2220,
r2221,
r2222,
r2223,
r2224,
r2225,
r2232,
r2234,
r2235,
r2240,
r2241,
r2243,
r2251,
r2252,
r2253,
r2254,
r2259,
r2261,
r2262,
r2263,
r2267,
r2269,
r2270,
r2271,
r2272,
r2274,
r2279,
r2280,
r2281,
r2284,
r2285,
r2286,
r2287,
r2288,
r2290,
r2291,
r2292,
r2295,
r2296,
r2298,
r2302,
r2303,
r2304,
r2305,
r2306,
r2308,
r2311,
r2312,
r2314,0.0
r2316,0.0
r2318,0.0
r2319,0.0
r2320,0.0
r2322,0.0
r2323,0.0
r2326,0.0
r2327,0.0
r2328,0.0
r2329,0.0
r2330,0.0
r2338,
RE0549C,
RE0565C,11.49322525
RE0566C,
